CRASH_DATE,POSTED_SPEED_LIMIT,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ROADWAY_SURFACE_COND,CRASH_TYPE,PRIM_CONTRIBUTORY_CAUSE,NUM_UNITS,CRASH_MONTH,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,CRASH_HOUR,CRASH_DAY_OF_WEEK,LATITUDE,LONGITUDE
12/01/2024 08:25:00 PM,10,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,OTHER,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,12,NO INDICATION OF INJURY,0,0,20,1,,
12/07/2024 04:23:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,12,NO INDICATION OF INJURY,0,0,16,7,41.9650530469,-87.7821205728
01/15/2025 06:50:00 AM,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,6,4,,
01/15/2021 10:15:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,DIVIDED - W/MEDIAN BARRIER,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,1,INCAPACITATING INJURY,1,0,22,6,,
01/16/2021 06:00:00 PM,30,OTHER,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,18,7,,
01/03/2025 07:00:00 PM,30,UNKNOWN,DARKNESS,REAR END,UNKNOWN,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,3,1,NONINCAPACITATING INJURY,1,0,19,6,,
12/22/2024 08:02:00 PM,10,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,12,NO INDICATION OF INJURY,0,0,20,1,,
12/19/2024 05:51:00 AM,20,CLEAR,DAYLIGHT,REAR END,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,12,NO INDICATION OF INJURY,0,0,5,5,,
01/06/2025 03:35:00 PM,30,RAIN,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,15,2,,
12/20/2024 05:30:00 AM,20,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,3,12,NO INDICATION OF INJURY,0,0,5,6,,
01/06/2025 09:47:00 AM,30,FREEZING RAIN/DRIZZLE,DAYLIGHT,TURNING,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,9,2,,
01/04/2021 10:45:00 AM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,1,NO INDICATION OF INJURY,0,0,10,2,41.9947933861,-87.8827076595
01/11/2021 02:38:00 PM,20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,DRY,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,14,2,,
01/21/2021 06:45:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,18,5,,
01/13/2021 02:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,3,1,NO INDICATION OF INJURY,0,0,14,4,41.8091812937,-87.6225691339
01/24/2021 04:00:00 PM,10,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,16,1,,
01/25/2021 08:30:00 PM,25,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,OTHER,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,1,NO INDICATION OF INJURY,0,0,20,2,,
12/28/2024 11:55:00 PM,10,RAIN,DARKNESS,SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,12,NO INDICATION OF INJURY,0,0,23,7,,
01/04/2025 07:48:00 PM,30,UNKNOWN,UNKNOWN,SIDESWIPE OPPOSITE DIRECTION,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,19,7,,
01/12/2025 07:00:00 PM,10,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,PARKING LOT,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,1,1,NO INDICATION OF INJURY,0,0,19,1,,
01/19/2025 03:25:00 PM,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,1,NO INDICATION OF INJURY,0,0,15,1,,
01/14/2025 07:15:00 AM,55,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),SNOW OR SLUSH,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,7,3,,
01/13/2025 02:00:00 PM,15,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,14,2,,
01/20/2021 03:10:00 PM,25,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,"VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",1,1,NO INDICATION OF INJURY,0,0,15,4,,
01/22/2021 03:35:00 PM,55,CLEAR,DAYLIGHT,REAR END,OTHER,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,15,6,,
01/08/2021 01:00:00 PM,20,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,13,6,,
01/01/2021 10:15:00 AM,30,FREEZING RAIN/DRIZZLE,DAYLIGHT,REAR END,ONE-WAY,WET,INJURY AND / OR TOW DUE TO CRASH,FOLLOWING TOO CLOSELY,2,1,NONINCAPACITATING INJURY,3,0,10,6,,
01/16/2025 07:00:00 AM,25,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,7,5,,
12/21/2024 02:30:00 AM,25,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,2,7,,
01/03/2025 06:51:00 PM,20,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,18,6,,
01/02/2025 05:16:00 AM,20,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,5,5,,
01/17/2021 07:10:00 AM,15,BLOWING SNOW,DAWN,FIXED OBJECT,PARKING LOT,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,1,1,NO INDICATION OF INJURY,0,0,7,1,,
01/02/2021 11:55:00 PM,30,CLEAR,DARKNESS,PEDESTRIAN,NOT DIVIDED,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,1,NONINCAPACITATING INJURY,1,0,23,7,,
01/21/2021 06:00:00 AM,15,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,6,5,,
01/25/2021 12:40:00 PM,20,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,DRIVING ON WRONG SIDE/WRONG WAY,2,1,NO INDICATION OF INJURY,0,0,12,2,,
01/01/2021 06:40:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,18,6,,
01/14/2021 11:30:00 AM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,11,5,,
01/12/2021 09:54:00 AM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,IMPROPER OVERTAKING/PASSING,2,1,NONINCAPACITATING INJURY,1,0,9,3,,
02/17/2021 08:30:00 PM,15,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,UNKNOWN,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,20,4,,
01/06/2021 04:55:00 AM,20,CLOUDY/OVERCAST,DAWN,PARKED MOTOR VEHICLE,PARKING LOT,ICE,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,4,4,,
01/04/2021 10:30:00 AM,25,CLOUDY/OVERCAST,DAYLIGHT,FIXED OBJECT,PARKING LOT,ICE,NO INJURY / DRIVE AWAY,WEATHER,1,1,NO INDICATION OF INJURY,0,0,10,2,,
02/19/2021 09:08:00 AM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,9,6,,
01/13/2021 11:55:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,FOUR WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,11,4,,
02/23/2021 01:06:00 PM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,WET,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,2,NO INDICATION OF INJURY,0,0,13,3,41.7656405502,-87.614202508
01/15/2021 11:30:00 AM,15,FREEZING RAIN/DRIZZLE,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,WET,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,1,NO INDICATION OF INJURY,0,0,11,6,,
01/22/2021 06:35:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,1,NO INDICATION OF INJURY,0,0,18,6,,
01/10/2021 02:10:00 AM,30,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,3,1,NO INDICATION OF INJURY,0,0,2,1,,
01/19/2021 07:00:00 AM,20,CLOUDY/OVERCAST,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,DISTRACTION - FROM INSIDE VEHICLE,2,1,NO INDICATION OF INJURY,0,0,7,3,,
02/04/2021 11:25:00 PM,25,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,2,NO INDICATION OF INJURY,0,0,23,5,,
02/05/2021 03:29:00 PM,30,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,DISREGARDING STOP SIGN,2,2,"REPORTED, NOT EVIDENT",1,0,15,6,,
12/19/2025 04:58:00 PM,30,SNOW,DUSK,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,ICE,INJURY AND / OR TOW DUE TO CRASH,IMPROPER OVERTAKING/PASSING,3,12,INCAPACITATING INJURY,1,0,16,6,,
02/05/2021 08:50:00 PM,20,SNOW,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,PARKING LOT,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,20,6,,
01/09/2021 12:45:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,12,7,,
02/12/2021 06:00:00 AM,30,OTHER,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,OTHER,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,6,6,,
01/08/2021 09:25:00 AM,30,CLOUDY/OVERCAST,DAYLIGHT,REAR END,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,9,6,,
02/05/2021 01:05:00 PM,25,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,WET,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,2,NO INDICATION OF INJURY,0,0,13,6,,
01/23/2021 02:21:00 PM,15,CLEAR,DAYLIGHT,REAR END,ALLEY,ICE,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,14,7,41.9430247133,-87.6850749
02/12/2021 09:00:00 AM,30,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,9,6,,
01/29/2021 03:55:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,FAILING TO YIELD RIGHT-OF-WAY,2,1,NO INDICATION OF INJURY,0,0,15,6,,
01/22/2021 07:40:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,19,6,,
02/20/2021 09:14:00 AM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,"EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",2,2,NO INDICATION OF INJURY,0,0,9,7,,
01/01/2021 05:07:00 AM,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,DISREGARDING TRAFFIC SIGNALS,2,1,NONINCAPACITATING INJURY,2,0,5,6,,
01/10/2021 10:00:00 PM,10,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,22,1,,
02/07/2021 06:00:00 PM,20,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,IMPROPER OVERTAKING/PASSING,2,2,NO INDICATION OF INJURY,0,0,18,1,,
02/23/2021 12:30:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,T-INTERSECTION,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,12,3,,
02/15/2021 06:00:00 PM,35,SNOW,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,2,NO INDICATION OF INJURY,0,0,18,2,,
01/01/2021 09:00:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,2,1,NO INDICATION OF INJURY,0,0,21,6,,
01/09/2021 11:20:00 AM,30,CLEAR,DAYLIGHT,REAR END,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,11,7,,
02/06/2021 01:23:00 PM,30,OTHER,DAYLIGHT,PEDESTRIAN,ONE-WAY,ICE,INJURY AND / OR TOW DUE TO CRASH,WEATHER,2,2,INCAPACITATING INJURY,1,0,13,7,41.9343585242,-87.6419305269
01/02/2021 08:30:00 AM,35,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,1,NO INDICATION OF INJURY,0,0,8,7,41.735838702,-87.6054699009
02/13/2021 11:05:00 AM,15,SNOW,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,WET,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,11,7,,
02/04/2021 12:00:00 PM,35,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,2,NO INDICATION OF INJURY,0,0,12,5,,
01/26/2021 10:30:00 PM,15,SNOW,"DARKNESS, LIGHTED ROAD",REAR TO SIDE,PARKING LOT,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,3,1,NO INDICATION OF INJURY,0,0,22,3,,
01/01/2021 09:00:00 PM,25,SNOW,DARKNESS,REAR END,ONE-WAY,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,WEATHER,3,1,"REPORTED, NOT EVIDENT",1,0,21,6,,
01/19/2021 05:48:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,FAILING TO REDUCE SPEED TO AVOID CRASH,2,1,NO INDICATION OF INJURY,0,0,17,3,,
01/05/2021 11:15:00 AM,30,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,DRY,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,1,NONINCAPACITATING INJURY,1,0,11,3,,
02/08/2021 09:20:00 AM,30,CLEAR,DAYLIGHT,REAR END,OTHER,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,9,2,41.8951227946,-87.6207492684
02/05/2021 09:30:00 AM,45,CLEAR,DAYLIGHT,REAR END,RAMP,WET,INJURY AND / OR TOW DUE TO CRASH,FOLLOWING TOO CLOSELY,2,2,"REPORTED, NOT EVIDENT",1,0,9,6,,
01/08/2021 04:20:00 PM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,DRIVING ON WRONG SIDE/WRONG WAY,2,1,NO INDICATION OF INJURY,0,0,16,6,,
01/09/2021 06:53:00 PM,45,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),DRY,INJURY AND / OR TOW DUE TO CRASH,IMPROPER LANE USAGE,2,1,NONINCAPACITATING INJURY,3,0,18,7,,
01/13/2021 04:18:00 PM,30,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,1,NO INDICATION OF INJURY,0,0,16,4,0,0
01/12/2021 12:45:00 PM,20,CLEAR,DAYLIGHT,TURNING,FOUR WAY,DRY,INJURY AND / OR TOW DUE TO CRASH,IMPROPER LANE USAGE,2,1,"REPORTED, NOT EVIDENT",1,0,12,3,,
02/04/2021 08:30:00 PM,25,SNOW,"DARKNESS, LIGHTED ROAD",HEAD ON,NOT DIVIDED,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,2,NO INDICATION OF INJURY,0,0,20,5,,
01/14/2021 04:31:00 PM,5,RAIN,"DARKNESS, LIGHTED ROAD",OTHER OBJECT,PARKING LOT,WET,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,1,NO INDICATION OF INJURY,0,0,16,5,,
02/15/2021 04:40:00 PM,30,BLOWING SNOW,DAYLIGHT,TURNING,FOUR WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,WEATHER,2,2,NO INDICATION OF INJURY,0,0,16,2,,
01/06/2021 04:00:00 PM,15,CLEAR,DAYLIGHT,REAR END,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,16,4,,
01/20/2021 09:07:00 PM,30,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,21,4,,
01/07/2021 01:00:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,13,5,,
02/14/2021 07:30:00 PM,25,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,19,1,,
12/19/2024 08:50:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,20,5,,
01/16/2025 09:10:00 AM,25,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,9,5,,
01/05/2025 11:30:00 AM,20,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,11,1,,
02/16/2021 01:40:00 PM,15,SNOW,DAYLIGHT,REAR END,OTHER,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,IMPROPER BACKING,2,2,NO INDICATION OF INJURY,0,0,13,3,,
01/30/2021 12:45:00 PM,30,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,12,7,,
01/16/2021 03:17:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,WET,INJURY AND / OR TOW DUE TO CRASH,EQUIPMENT - VEHICLE CONDITION,4,1,NO INDICATION OF INJURY,0,0,15,7,,
03/03/2021 01:10:00 PM,30,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,NOT APPLICABLE,2,3,NO INDICATION OF INJURY,0,0,13,4,,
02/06/2021 06:43:00 PM,30,SNOW,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,ONE-WAY,ICE,INJURY AND / OR TOW DUE TO CRASH,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),1,2,NO INDICATION OF INJURY,0,0,18,7,,
02/01/2021 09:34:00 AM,40,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),WET,INJURY AND / OR TOW DUE TO CRASH,FAILING TO YIELD RIGHT-OF-WAY,2,2,INCAPACITATING INJURY,1,0,9,2,,
01/24/2021 01:32:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,DRY,NO INJURY / DRIVE AWAY,IMPROPER LANE USAGE,2,1,NO INDICATION OF INJURY,0,0,13,1,,
03/20/2021 01:41:00 PM,20,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,DRY,NO INJURY / DRIVE AWAY,IMPROPER BACKING,1,3,NO INDICATION OF INJURY,0,0,13,7,,
01/14/2025 10:25:00 AM,25,CLEAR,DAYLIGHT,REAR END,OTHER,SNOW OR SLUSH,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,10,3,,
01/11/2025 07:00:00 PM,20,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,DRY,NO INJURY / DRIVE AWAY,FOLLOWING TOO CLOSELY,2,1,NO INDICATION OF INJURY,0,0,19,7,,
01/10/2025 12:25:00 PM,15,SNOW,DAYLIGHT,SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,1,NO INDICATION OF INJURY,0,0,12,6,,
12/24/2024 01:00:00 PM,35,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,DRY,NO INJURY / DRIVE AWAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2,12,NO INDICATION OF INJURY,0,0,13,3,,
01/15/2025 07:40:00 PM,35,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,DIVIDED - W/MEDIAN BARRIER,WET,INJURY AND / OR TOW DUE TO CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3,1,NONINCAPACITATING INJURY,2,0,19,4,,
12/27/2024 11:10:00 PM,30,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,WET,NO INJURY / DRIVE AWAY,UNABLE TO DETERMINE,2,12,NO INDICATION OF INJURY,0,0,23,6,,
02/17/2021 01:10:00 PM,30,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,SNOW OR SLUSH,INJURY AND / OR TOW DUE TO CRASH,UNABLE TO DETERMINE,2,2,NONINCAPACITATING INJURY,1,0,13,4,,
03/03/2021 04:22:00 PM,30,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,DRY,INJURY AND / OR TOW DUE TO CRASH,DISREGARDING STOP SIGN,2,3,NO INDICATION OF INJURY,0,0,16,4,41.6851262783,-87.6470787199
